Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
192,San Marino,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2010,2010,millions,438.57,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2011,2011,millions,397.43,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2012,2012,millions,366.869,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2013,2013,millions,383.172,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2014,2014,millions,364.785,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2015,2015,millions,376.350814,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6110,Value US$,2010,2010,millions,580.852834,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6110,Value US$,2011,2011,millions,552.480847,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6110,Value US$,2012,2012,millions,471.376097,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6110,Value US$,2013,2013,millions,508.753009,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6110,Value US$,2014,2014,millions,483.972568,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6110,Value US$,2015,2015,millions,417.398185,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2010,2010,millions,402.173675,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2011,2011,millions,360.726088,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2012,2012,millions,335.331126,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2013,2013,millions,328.085752,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2014,2014,millions,312.540256,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2015,2015,millions,320.944148,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2010,2010,millions,500.141365,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2011,2011,millions,448.597334,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2012,2012,millions,417.016273,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2013,2013,millions,408.005959,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2014,2014,millions,388.67365,XAM
192,San Marino,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2015,2015,millions,399.124693,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6109,Value Local Currency,2010,2010,millions,3810966.3,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6109,Value Local Currency,2011,2011,millions,4301054.5,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6109,Value Local Currency,2012,2012,millions,5039342.4,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6109,Value Local Currency,2013,2013,millions,5858451.2,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6109,Value Local Currency,2014,2014,millions,6772667,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6109,Value Local Currency,2015,2015,millions,7370089.9,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6110,Value US$,2010,2010,millions,206.013754,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6110,Value US$,2011,2011,millions,244.060056,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6110,Value US$,2012,2012,millions,264.276917,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6110,Value US$,2013,2013,millions,317.532046,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6110,Value US$,2014,2014,millions,366.756156,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6110,Value US$,2015,2015,millions,333.629464,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2010,2010,millions,1776536.544,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2011,2011,millions,1855883.241,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2012,2012,millions,1916361.983,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2013,2013,millions,2013805.882,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2014,2014,millions,2151510.381,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2015,2015,millions,2236605.229,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2010,2010,millions,168.264968,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2011,2011,millions,175.780305,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2012,2012,millions,181.508559,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2013,2013,millions,190.737975,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2014,2014,millions,203.780681,XAM
193,Sao Tome and Principe,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2015,2015,millions,211.840454,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2010,2010,millions,411358.7166,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2011,2011,millions,464424.8616,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2012,2012,millions,553952.082,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2013,2013,millions,663201.0398,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2014,2014,millions,733002.5148,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2015,2015,millions,840327.5484,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2010,2010,millions,22.237288,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2011,2011,millions,26.353434,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2012,2012,millions,29.050764,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2013,2013,millions,35.945948,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2014,2014,millions,39.693844,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2015,2015,millions,38.039974,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2010,2010,millions,302899.9808,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2011,2011,millions,311982.4976,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2012,2012,millions,316880.4665,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2013,2013,millions,311246.8233,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2014,2014,millions,328632.1242,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2015,2015,millions,342324.4672,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2010,2010,millions,28.689224,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2011,2011,millions,29.549477,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2012,2012,millions,30.013389,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2013,2013,millions,29.479797,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2014,2014,millions,31.126449,XAM
193,Sao Tome and Principe,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2015,2015,millions,32.423322,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2010,2010,millions,309857.0295,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2011,2011,millions,342458.4315,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2012,2012,millions,355491.3758,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2013,2013,millions,407527.1415,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2014,2014,millions,417690.5005,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2015,2015,millions,435747.6803,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6110,Value US$,2010,2010,millions,16.750295,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6110,Value US$,2011,2011,millions,19.432542,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6110,Value US$,2012,2012,millions,18.642941,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6110,Value US$,2013,2013,millions,22.088249,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6110,Value US$,2014,2014,millions,22.618942,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6110,Value US$,2015,2015,millions,19.72544,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2010,2010,millions,99139.2489,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2011,2011,millions,105980.526,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2012,2012,millions,104399.0837,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2013,2013,millions,110988.5798,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2014,2014,millions,106992.7042,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2015,2015,millions,107314.7818,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2010,2010,millions,9.389991,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2011,2011,millions,10.037964,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2012,2012,millions,9.888177,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2013,2013,millions,10.512303,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2014,2014,millions,10.133833,XAM
193,Sao Tome and Principe,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2015,2015,millions,10.164338,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6109,Value Local Currency,2010,2010,millions,1975543,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6109,Value Local Currency,2011,2011,millions,2510650,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6109,Value Local Currency,2012,2012,millions,2752334.429,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6109,Value Local Currency,2013,2013,millions,2791259.042,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6109,Value Local Currency,2014,2014,millions,2826868.645,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6109,Value Local Currency,2015,2015,millions,2449572.326,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6110,Value US$,2010,2010,millions,526811.4667,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6110,Value US$,2011,2011,millions,669506.6667,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6110,Value US$,2012,2012,millions,733955.8477,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6110,Value US$,2013,2013,millions,744335.7444,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6110,Value US$,2014,2014,millions,753831.6387,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6110,Value US$,2015,2015,millions,653219.2869,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2010,2010,millions,1404640.187,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2011,2011,millions,1544527.92,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2012,2012,millions,1627692.233,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2013,2013,millions,1671150.563,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2014,2014,millions,1731958.584,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2015,2015,millions,1790029.027,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2010,2010,millions,374862.276,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2011,2011,millions,412194.7078,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2012,2012,millions,434389.1204,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2013,2013,millions,445987.0291,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2014,2014,millions,462215.1231,XAM
194,Saudi Arabia,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2015,2015,millions,477712.6281,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2010,2010,millions,46772.84502,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2011,2011,millions,47930.92976,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2012,2012,millions,49603.67085,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2013,2013,millions,51481.44434,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2014,2014,millions,53501.720909999996,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2015,2015,millions,55461.56018,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2010,2010,millions,12472.75867,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2011,2011,millions,12781.58127,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2012,2012,millions,13227.64556,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2013,2013,millions,13728.38516,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2014,2014,millions,14267.12558,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2015,2015,millions,14789.74938,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2010,2010,millions,41121.82537,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2011,2011,millions,42010.65702,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2012,2012,millions,42546.65379,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2013,2013,millions,43358.04117,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2014,2014,millions,44126.40625,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2015,2015,millions,44485.25201,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2010,2010,millions,10974.35571,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2011,2011,millions,11211.56198,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2012,2012,millions,11354.6057,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2013,2013,millions,11571.14409,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2014,2014,millions,11776.20093,XAM
194,Saudi Arabia,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2015,2015,millions,11871.96762,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2010,2010,millions,215622.0765,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2011,2011,millions,249083.7142,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2012,2012,millions,267271.3385,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2013,2013,millions,275114.779,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2014,2014,millions,303215.0173,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2015,2015,millions,301294.4564,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6110,Value US$,2010,2010,millions,57499.22041,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6110,Value US$,2011,2011,millions,66422.3238,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6110,Value US$,2012,2012,millions,71272.35694,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6110,Value US$,2013,2013,millions,73363.94107,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6110,Value US$,2014,2014,millions,80857.33795,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6110,Value US$,2015,2015,millions,80345.18839,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2010,2010,millions,160849.8834,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2011,2011,millions,175172.2801,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2012,2012,millions,182302.7494,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2013,2013,millions,188447.3986,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2014,2014,millions,206424.4472,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2015,2015,millions,218361.4709,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2010,2010,millions,42926.68968,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2011,2011,millions,46748.96833,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2012,2012,millions,48651.90687,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2013,2013,millions,50291.75543,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2014,2014,millions,55089.36655,XAM
194,Saudi Arabia,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2015,2015,millions,58275.05061,XAM
195,Senegal,22008,Gross Domestic Product,6109,Value Local Currency,2010,2010,millions,6401791.921,XAM
195,Senegal,22008,Gross Domestic Product,6109,Value Local Currency,2011,2011,millions,6782787.995,XAM
195,Senegal,22008,Gross Domestic Product,6109,Value Local Currency,2012,2012,millions,7258164.492,XAM
195,Senegal,22008,Gross Domestic Product,6109,Value Local Currency,2013,2013,millions,7325390.257,XAM
195,Senegal,22008,Gross Domestic Product,6109,Value Local Currency,2014,2014,millions,7569162.506,XAM
195,Senegal,22008,Gross Domestic Product,6109,Value Local Currency,2015,2015,millions,8062966.927,XAM
195,Senegal,22008,Gross Domestic Product,6110,Value US$,2010,2010,millions,12925.67925,XAM
195,Senegal,22008,Gross Domestic Product,6110,Value US$,2011,2011,millions,14374.39094,XAM
195,Senegal,22008,Gross Domestic Product,6110,Value US$,2012,2012,millions,14217.00039,XAM
195,Senegal,22008,Gross Domestic Product,6110,Value US$,2013,2013,millions,14827.52348,XAM
195,Senegal,22008,Gross Domestic Product,6110,Value US$,2014,2014,millions,15309.33169,XAM
195,Senegal,22008,Gross Domestic Product,6110,Value US$,2015,2015,millions,13632.55329,XAM
195,Senegal,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2010,2010,millions,5463698.651,XAM
195,Senegal,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2011,2011,millions,5559920.892,XAM
195,Senegal,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2012,2012,millions,5805179.956,XAM
195,Senegal,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2013,2013,millions,6007505.044,XAM
195,Senegal,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2014,2014,millions,6266491.736,XAM
195,Senegal,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2015,2015,millions,6674983.776,XAM
195,Senegal,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2010,2010,millions,10358.34813,XAM
195,Senegal,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2011,2011,millions,10540.77098,XAM
195,Senegal,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2012,2012,millions,11005.74515,XAM
195,Senegal,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2013,2013,millions,11389.32299,XAM
195,Senegal,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2014,2014,millions,11880.32267,XAM
195,Senegal,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2015,2015,millions,12654.76194,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2010,2010,millions,978871.573,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2011,2011,millions,864580.4192,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2012,2012,millions,994751.9493,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2013,2013,millions,1004972.198,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2014,2014,millions,1017875.328,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2015,2015,millions,1098497.801,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2010,2010,millions,1976.412251,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2011,2011,millions,1832.257908,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2012,2012,millions,1948.48007,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2013,2013,millions,2034.191811,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2014,2014,millions,2058.747054,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2015,2015,millions,1857.297686,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2010,2010,millions,828121.3501,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2011,2011,millions,705835.0626,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2012,2012,millions,768759.2386,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2013,2013,millions,782963.8027,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2014,2014,millions,801726.4483,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2015,2015,millions,908035.9627,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2010,2010,millions,1569.99311,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2011,2011,millions,1338.156763,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2012,2012,millions,1457.451505,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2013,2013,millions,1484.381215,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2014,2014,millions,1519.95236,XAM
195,Senegal,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2015,2015,millions,1721.499156,XAM
195,Senegal,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2010,2010,millions,773442.3502,XAM
195,Senegal,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2011,2011,millions,864862.341,XAM
195,Senegal,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2012,2012,millions,888336.3789,XAM
195,Senegal,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2013,2013,millions,878128.862,XAM
195,Senegal,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2014,2014,millions,890038.4325,XAM
195,Senegal,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2015,2015,millions,967162.1601,XAM
195,Senegal,22075,Value Added (Total Manufacturing),6110,Value US$,2010,2010,millions,1561.635845,XAM
195,Senegal,22075,Value Added (Total Manufacturing),6110,Value US$,2011,2011,millions,1832.85537,XAM
195,Senegal,22075,Value Added (Total Manufacturing),6110,Value US$,2012,2012,millions,1740.037535,XAM
195,Senegal,22075,Value Added (Total Manufacturing),6110,Value US$,2013,2013,millions,1777.444732,XAM
195,Senegal,22075,Value Added (Total Manufacturing),6110,Value US$,2014,2014,millions,1800.185102,XAM
195,Senegal,22075,Value Added (Total Manufacturing),6110,Value US$,2015,2015,millions,1635.240452,XAM
195,Senegal,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2010,2010,millions,652617.0989,XAM
